"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"9700000US1200330","Collier County School District, Florida","134906","4442","94.2","0.9","3.6","0.7","N","N","N","N","N","N","N","N","N","N","17.5","1.2","77.5","1.5","0.9","0.4","19.3","1.6","35","1.6","44.9","1.8","95011","4278","29.3","2.5","70.7","2.5","80.9","2.5","13.3","2","5.8","1.5","39895","2770","56.6","3.8","49.1","4","7.5","2","43.4","3.8","34","3.3","9.4","2.8","36.4","(X)","35.2","(X)","36.9","(X)","62126","2536","63463","3323","40746","3724","N","N","75094","34903","-","**","65722","50870","82561","48782","42408","5299","70645","3606","27966","14890","52033","4509","68905","6590","64547","3884","71195","4281","52069","6693","78902","4954","82443","5864","37517","7746","45911","10055","41379","2713","38931","5045","35576","3037","77234","14862","46121","6205","45405","6298","49091","20436","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200360","Columbia County School District, Florida","24238","973","81.4","2.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80","2.2","2.4","1.5","31.8","3.7","40.7","4","25.1","2.8","16049","1209","N","N","N","N","N","N","N","N","N","N","8189","1213","52.4","7.5","44.6","7.7","7.8","4.2","47.6","7.5","39.9","8.3","7.7","4.8","42.9","(X)","38","(X)","50.4","(X)","47808","6031","50292","4426","41227","21300","-","**","N","N","-","**","-","**","-","**","70662","67726","50066","4709","16016","25314","52124","8190","50349","10128","42399","14243","60796","5929","52345","13611","63884","7620","63830","6779","29058","28280","38380","20979","26541","4763","26504","5192","24280","7620","51577","28589","26692","8110","24144","5265","34768","36296","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200390","Dade County School District, Florida","857712","5867","77.2","0.6","16.4","0.5","N","N","1.8","0.2","N","N","3.1","0.3","1.4","0.2","65.8","0.5","17.1","0.5","1.8","0.2","33.9","0.6","39.8","0.6","24.5","0.5","577934","7995","41.6","1","58.4","1","62.4","1","27.9","0.9","9.8","0.7","279778","7411","54","1.6","46.6","1.5","7.4","0.8","46","1.6","36.2","1.5","9.8","1","34.6","(X)","36","(X)","29.5","(X)","43786","1049","45993","724","32369","1619","53333","32363","61786","12694","26328","2205","46546","6492","45007","5490","40853","746","73297","3851","23269","4534","50046","1573","50497","1199","26095","1092","49609","1283","45649","1600","51566","1148","64696","2006","30086","1298","39794","2505","25594","1066","20524","1072","16879","843","51197","5025","32079","2191","26933","2335","56520","5660","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200480","Duval County School District, Florida","343467","4313","65.4","0.9","27.7","0.8","N","N","3.7","0.4","N","N","N","N","1.9","0.4","7.1","0.5","60","0.9","4.7","0.5","35.5","0.8","38.4","0.8","21.4","0.6","213204","5236","41.7","1.8","58.3","1.8","66.4","1.7","26.7","1.6","6.9","1","130263","5780","54.2","2.2","44.5","2.3","9.7","1.5","45.8","2.2","34.7","2.1","11.1","1.7","41.6","(X)","42","(X)","39.6","(X)","49554","1344","55828","2147","34883","2453","N","N","65974","11639","-","**","29242","12715","59414","10527","44642","4185","56694","2361","31498","2810","49900","2836","60019","3584","41458","2286","61188","1710","49050","3568","69423","3121","79107","2437","32012","1838","47743","11479","34187","2127","31740","1880","27584","2217","52753","6902","37320","3140","31745","2078","55902","6110","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200510","Escambia County School District, Florida","116814","3372","72.7","1.4","20.5","1.4","N","N","N","N","N","N","N","N","N","N","4.5","0.9","69.9","1.4","4.4","1.2","30.4","1.6","37.6","1.4","27.5","1.4","68610","3104","28.3","3.1","71.7","3.1","67.4","2.9","22.7","2.6","9.9","2.2","48204","3252","54.6","4","44.6","3.6","9.9","2.5","45.4","4","37","3.8","8.4","2","27.6","(X)","29.8","(X)","23.6","(X)","46001","1907","51325","2239","33607","4458","N","N","35853","12637","-","**","18597","9351","50826","21409","29307","5366","51849","2358","33280","7157","46743","2862","51637","3333","40987","2566","59090","4130","52324","6924","61686","3660","68265","4153","40390","4155","53067","9916","32370","2010","30861","2987","26536","2115","51476","2144","35174","3723","31032","3204","57510","15803","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200540","Flagler County School District, Florida","39281","1731","87.1","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82.8","2","1.9","1.2","20.6","2.6","31.5","3.3","46","2.4","26360","1937","N","N","N","N","N","N","N","N","N","N","12921","1578","54.7","6.1","45.4","5.9","9.3","3.5","45.3","6.1","34.1","5.9","11.3","4.4","42.5","(X)","40","(X)","46","(X)","48864","4129","50187","5001","40582","14608","-","**","112643","95586","-","**","46671","7268","31311","4468","42477","10059","50269","4870","35464","44419","55585","6114","47365","8750","44966","5063","55895","3830","50215","8053","57441","3693","60775","2363","36186","9023","30962","12584","29273","4153","22283","3258","19484","3983","56355","17855","41880","10353","41487","17408","42476","19049","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200810","Hernando County School District, Florida","70713","2082","91.2","1.2","N","N","N","N","N","N","N","N","N","N","N","N","9.9","1.4","82.8","1.5","0.4","0.4","20.2","2.1","37","2.1","42.4","1.6","48090","2163","29.4","2.3","70.6","2.3","74.2","3.2","18.2","2.8","7.6","2.1","22623","1819","53.6","4.7","48.3","5","5.4","1.7","46.4","4.7","40","4.4","6.3","2","36.2","(X)","38.9","(X)","28.3","(X)","43590","2292","43778","2541","36843","36080","-","**","N","N","-","**","43860","14491","36843","9126","36734","8095","44658","2234","34135","2957","48492","3771","50496","3410","37313","2134","51305","3022","53156","9286","51034","3061","56831","2322","29607","7822","41937","22332","27348","2081","24910","3016","23027","2804","66241","22863","31546","5818","28788","4789","44422","15193","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200840","Highlands County School District, Florida","41116","2078","83.1","2.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","74.6","2.5","1.4","1.1","19.1","2.7","31.9","2.9","47.6","2.5","27141","1828","N","N","N","N","N","N","N","N","N","N","13975","1757","59.3","6.1","52.6","7.3","6.7","3.7","40.7","6.1","34.1","6.3","6.6","3.5","34","(X)","35.2","(X)","31.5","(X)","34242","1880","36989","3624","20801","3778","-","**","221392","143941","-","**","33242","14034","N","N","28269","8684","39155","3373","4580","7365","33507","5897","32522","8631","35908","3400","41606","3159","33057","6148","44119","3893","44172","3963","33930","6040","28548","22427","23280","2381","22981","2913","20919","4482","55430","40929","23876","4599","20233","5054","34267","67534","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200870","Hillsborough County School District, Florida","503154","4491","73.7","0.8","16.4","0.6","N","N","3.1","0.2","N","N","4.1","0.4","2.3","0.4","22.1","0.6","57.2","0.7","3.9","0.4","37.1","0.6","38","0.6","21.1","0.5","319687","6182","44.8","1.2","55.2","1.2","67.7","1.3","23.8","1.2","8.5","0.8","183467","4725","51.9","1.6","42.5","1.5","9.4","1.1","48.1","1.6","36.6","1.7","11.5","1.2","34.8","(X)","35.8","(X)","30.9","(X)","51725","917","56659","1395","34671","2561","59439","16512","71616","8642","-","**","41063","3551","56429","14742","41985","1434","61968","1157","25289","2956","55381","2516","61535","1856","38637","3199","62221","1863","56756","3671","65951","2078","79483","2499","33667","2665","41258","3377","34867","2030","31251","1114","27303","1884","62463","7926","40159","4093","32262","4357","62108","5400","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1200930","Indian River County School District, Florida","55494","2829","93.2","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85.4","2.4","1","0.7","17.2","2.8","33.6","3","48.2","2.5","34361","2602","N","N","N","N","N","N","N","N","N","N","21133","1921","58.8","4.8","53.4","5","5.4","2","41.2","4.8","35.1","5.2","6.1","2.6","38.3","(X)","38.8","(X)","36.9","(X)","49379","2380","49832","2369","36579","16645","-","**","84087","52897","-","**","40426","15840","-","**","48218","9987","50280","2715","22237","15725","47912","5319","59320","5862","44848","5397","61313","6920","49355","6680","64926","5887","68724","5333","38803","8303","36136","4915","32810","4636","27176","5029","26196","3783","45966","25762","36340","3875","35363","3228","53650","17065","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201050","Lake County School District, Florida","126519","3525","88.8","1.1","6.4","0.8","N","N","N","N","N","N","N","N","N","N","10.1","1","79.6","1.4","2.4","0.7","23.4","1.4","35","1.4","39.2","1.3","86465","3514","30.3","2.6","69.7","2.6","76","2.9","16.6","2.2","7.4","1.9","40054","2768","57.9","3.7","49.3","4.3","8.6","3.2","42.1","3.7","32.6","3.7","9.5","3.1","35.9","(X)","34.3","(X)","37.6","(X)","50305","2768","50349","2970","48134","9882","19090","18486","111180","109275","-","**","42097","11493","53203","22623","48632","12768","50332","2987","32211","6598","53495","4274","59739","5133","39754","2504","58239","4656","50727","6744","61953","4018","67820","4490","31963","4365","35090","6138","28803","3031","27616","3608","24022","3451","63815","18070","30761","3415","26026","1946","38590","19474","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201080","Lee County School District, Florida","263694","4660","89.9","0.9","6.6","0.6","N","N","N","N","N","N","N","N","N","N","13.2","0.9","78.2","1.1","1.7","0.4","22.3","1","34.8","1.2","41.2","1","171923","5024","29.7","1.6","70.3","1.6","77.8","1.6","15.5","1.4","6.7","1","91771","4450","54","2.2","45.7","2.4","8.3","1.4","46","2.2","36.9","2.2","9.1","1.5","38.3","(X)","38.1","(X)","37.6","(X)","50651","1121","51776","1204","29807","7890","45500","13839","65118","36280","-","**","38418","13930","47861","18390","40491","3446","54029","2212","32101","9286","49144","3705","56191","3539","47455","2745","60413","2035","51470","2874","63998","2712","69675","2553","31198","2250","37231","4005","32119","1785","30655","1829","28050","2149","49317","8196","35587","3715","28619","2901","64873","6799","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201110","Leon County School District, Florida","109209","2935","66.2","1.8","27.7","1.6","N","N","N","N","N","N","N","N","N","N","5.6","1","61.8","1.7","16.6","1.6","31.7","1.7","31.6","1.4","20.1","0.9","58148","2582","40.8","2.9","59.2","2.9","69.9","2.9","24.7","2.6","5.4","1.4","51061","2602","54.7","3.2","38.7","3.7","16","2.6","45.3","3.2","31.1","3.6","14.1","2.5","38","(X)","38.4","(X)","37","(X)","46002","1944","52066","2966","31612","2064","22522","3051","58295","18844","-","**","N","N","36827","17552","24895","14531","53772","4150","19230","2952","46967","3525","61989","5016","51847","6173","70776","3422","63109","6595","73728","4775","84920","4403","29822","3044","34815","9575","30764","1947","29584","2607","28934","4994","30433","4155","32690","4441","28487","3876","43993","11368","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201230","Manatee County School District, Florida","134690","3456","90.9","1.3","6.4","1.2","N","N","N","N","N","N","N","N","N","N","10.4","1","81.1","1.3","1.2","0.5","21.9","1.6","35.8","1.7","41","1.4","89297","2917","30.1","2","69.9","2","75.9","2.5","18.4","2.1","5.7","1.3","45393","2737","58.1","3.1","50.7","3","7.4","1.9","41.9","3.1","32","3.1","10","2.5","38.7","(X)","41","(X)","31.7","(X)","50835","1636","51789","1843","37101","4972","31471","528","65211","31094","-","**","24525","11820","N","N","32201","6157","53839","2356","37211","9667","51424","4651","61379","2877","41368","2675","62371","1985","50111","5858","66515","2488","72433","4352","32463","3390","41636","8007","30945","1528","28899","2661","26582","2550","68791","11849","35243","4730","29302","5071","53738","14726","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201260","Marion County School District, Florida","125227","3349","87","1.3","10.1","1.2","N","N","N","N","N","N","N","N","N","N","9.1","0.9","79.3","1.3","0.8","0.4","19.4","1.6","33.6","1.5","46.1","1.9","77721","3546","25.1","2.6","74.9","2.6","75.9","2.9","17.9","2.6","6.2","1.6","47506","3673","55","4.4","48.8","3.9","6.1","2.3","45","4.4","38.3","4","6.8","2.3","35.6","(X)","36","(X)","34.1","(X)","40050","2058","41078","2360","29077","6732","23906","20460","64051","33092","-","**","41394","10993","56729","26372","35305","7846","41925","2494","50115","64605","36843","5025","47778","5895","38862","2193","50674","2334","36688","5719","52756","2570","55592","3189","27473","4667","42116","8639","25649","1866","23199","1734","22198","1450","30557","20102","31785","5923","27419","6237","51737","5714","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201290","Martin County School District, Florida","65101","2278","93.2","1.4","N","N","N","N","N","N","N","N","N","N","N","N","8","1.1","87.3","1.4","0.5","0.4","16.4","2.1","38.8","2","44.3","2.2","38959","2304","N","N","N","N","N","N","N","N","N","N","26142","2303","58.1","4.3","52.7","4.4","5.4","2.2","41.9","4.3","34.4","4.5","7.5","3.6","36","(X)","37","(X)","34","(X)","51622","3362","52604","3928","31297","14838","-","**","N","N","-","**","44091","36744","N","N","40416","4795","53991","3946","30562","17947","52882","12379","62025","7444","44027","3332","66982","3761","67476","10608","65920","6765","76698","5161","36520","6182","33265","16700","31029","3789","26636","3516","24250","4697","64547","13376","41948","7530","35946","7857","79283","28905","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201320","Monroe County School District, Florida","31391","1657","92.9","1.9","N","N","N","N","N","N","N","N","N","N","N","N","15.7","2","78","2.5","0.7","0.5","26.1","2.8","41.1","3.1","32.2","2.3","16780","1237","N","N","N","N","N","N","N","N","N","N","14611","1459","43.9","5.4","31.1","3.8","12.8","4.2","56.1","5.4","39.8","5.1","16.3","5.4","35.3","(X)","36.6","(X)","32.3","(X)","61020","5516","62437","7304","46488","28033","-","**","-","**","-","**","-","**","47980","27217","50380","15164","67727","9855","57357","37007","58681","9264","65519","12768","53674","13140","80068","9654","55766","9101","90539","9262","86672","5247","39219","12685","53892","71998","40653","6052","35012","14212","26156","2096","80396","20838","41589","4661","35166","10291","65952","27601","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201350","Nassau County School District, Florida","29674","1302","89.3","2.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86.4","2.3","1.6","1.4","26.4","3.5","38.4","3.9","33.6","2.2","21315","1615","N","N","N","N","N","N","N","N","N","N","8359","1451","47.8","8.2","40.7","7.4","7.1","5","52.2","8.2","44.4","8.7","7.8","5.5","40.5","(X)","35.4","(X)","52.5","(X)","52005","4376","54092","5584","30185","17747","-","**","93325","40195","-","**","-","**","N","N","72939","63514","53945","5225","40599","19442","54214","10899","61713","9589","41101","5585","57860","7466","53685","5072","63960","7577","67604","9269","36866","5997","45452","18768","31513","4843","29446","4513","27887","7727","40739","9098","35705","7620","32351","14844","76091","68491","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201380","Okaloosa County School District, Florida","76721","1923","82.4","1.5","10.8","1.4","N","N","N","N","N","N","N","N","N","N","N","N","79","1.6","5.8","1.3","33","1.9","37.9","2","23.3","1.4","49286","2571","42.5","3.7","57.5","3.7","77.3","3.4","15.3","2.8","7.4","2.1","27435","2455","48.6","3.6","42.9","3.5","5.7","1.7","51.4","3.6","39","3.9","12.4","3.4","34.4","(X)","33.9","(X)","35","(X)","55659","2040","59137","3944","42257","5887","N","N","51460","13161","-","**","54040","21992","43617","19803","51994","11014","60187","3802","35279","9111","55358","3948","61843","5816","51490","6591","62305","4431","56125","3555","67334","4719","74253","7089","32719","4307","42181","3622","35125","5143","27020","2720","25443","2521","66607","13001","48029","10240","40409","10746","66924","12649","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201440","Orange County School District, Florida","457736","5022","68.9","0.9","19","0.8","N","N","4.1","0.4","N","N","5.4","0.5","2.2","0.4","25.7","0.7","49.3","0.8","4.7","0.5","40.6","0.9","38","0.8","16.7","0.6","301978","6747","47.4","1.5","52.6","1.5","65.2","1.7","25.1","1.4","9.7","1.1","155758","6330","50.3","1.9","37.9","1.9","12.4","1.6","49.7","1.9","34.3","2","15.4","1.6","35.3","(X)","35.3","(X)","33.1","(X)","50720","1313","54157","2368","40041","4375","32304","14390","62626","8087","117933","115657","42399","5951","58465","11403","40486","2105","61261","1719","28595","3311","51740","2573","60122","3653","37441","2644","58129","2754","50665","2789","62681","2743","72399","2066","30738","1348","46746","4755","35549","1944","31600","1558","26065","2404","53805","4953","40211","2980","32149","1914","60874","7525","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201470","Osceola County School District, Florida","98301","3665","78.1","2.3","9.4","1.2","N","N","N","N","N","N","7.4","1.7","N","N","44.6","1.9","42.9","1.8","2.9","1.1","36.4","2.1","37.3","1.9","23.4","1.4","72527","3921","42.1","2.9","57.9","2.9","72.3","3","20.6","2.8","7.1","1.9","25774","2341","48.9","5.1","36.7","4.3","12.2","3.8","51.1","5.1","35.5","5","15.6","4.6","44.3","(X)","44.1","(X)","38","(X)","45244","2500","47997","3474","38302","4908","N","N","59073","16176","-","**","38048","10244","34155","7442","39479","2843","56988","6946","27375","10329","46255","4197","55100","5651","32699","3008","47578","3583","40950","4160","51703","3494","57044","4874","24038","2601","36723","8738","33214","5038","27933","6123","24540","5162","53798","11924","37021","7989","28291","5007","72233","25970","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201500","Palm Beach County School District, Florida","545780","5704","80.4","0.6","13.9","0.5","N","N","2","0.2","N","N","2.1","0.3","1.4","0.3","15.3","0.5","67.4","0.7","2","0.3","24.7","0.6","37","0.6","36.3","0.6","344325","6480","38.6","1.1","61.4","1.1","73.6","1.3","18.7","1.1","7.7","0.7","201455","5238","58.2","1.4","50.9","1.6","7.3","0.9","41.8","1.4","32.2","1.5","9.5","1","40.4","(X)","40.2","(X)","39.5","(X)","56664","1141","61253","1390","40670","2271","80765","31302","71501","10816","-","**","47156","10271","41948","8876","43872","2632","65427","1644","30508","5066","59958","3086","66196","1885","46610","2143","70491","1847","62154","3245","74430","2875","85986","2663","38532","3851","44637","3902","35607","1434","31525","1427","28952","1758","62584","5527","41502","2034","35259","2932","68837","7089","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201530","Pasco County School District, Florida","192628","3189","91.1","0.6","4.8","0.4","N","N","1.9","0.3","N","N","N","N","N","N","10.9","0.7","81.8","0.8","2.4","0.5","25.4","0.9","37.7","1.2","34.4","0.8","125418","3739","36.9","1.9","63.1","1.9","75","1.9","18.3","1.7","6.7","1","67210","3416","52.3","2.7","43.7","2.6","8.6","1.6","47.7","2.7","36.6","2.6","11.1","1.8","37.4","(X)","39.8","(X)","31.3","(X)","46133","1354","45965","1301","43031","11497","60068","24191","66790","27225","-","**","66416","27367","39649","8969","50351","8238","45554","1321","35985","7819","56378","5390","52075","2897","36318","1541","56509","1876","60845","5653","55176","2723","66310","2271","34828","3771","43471","5142","27628","1575","26409","1541","22151","1919","48346","7958","30370","3279","24912","2504","52249","7868","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201560","Pinellas County School District, Florida","400209","6129","86.7","0.5","8.6","0.5","N","N","2.4","0.3","N","N","N","N","1.2","0.2","6.6","0.4","81","0.6","1.7","0.3","23.7","0.7","39.3","0.7","35.3","0.7","219190","6386","31.4","1.4","68.6","1.4","74","1.5","19.5","1.3","6.5","0.8","181019","5569","57.2","1.4","50.5","1.5","6.7","0.9","42.8","1.4","34.2","1.4","8.6","1","39.4","(X)","40.5","(X)","37.5","(X)","47618","1167","49589","1303","34113","5261","46580","15923","55067","14003","N","N","27847","9307","38409","14642","35133","4772","50551","968","28480","4051","52068","2607","59469","2572","35438","1245","63107","2770","59604","5753","65081","2361","75070","2453","37482","3077","41356","1914","30942","847","28354","1687","25412","1574","64628","6689","34886","2180","30598","1794","66934","4296","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201590","Polk County School District, Florida","227122","4857","82.1","1.1","12.8","0.9","N","N","N","N","N","N","N","N","N","N","15.4","0.7","69.2","1.1","2.1","0.5","28.1","1.2","37.3","1.1","32.4","1","157259","4898","34.7","1.7","65.3","1.7","72.7","1.9","20.8","1.6","6.5","1.2","69863","3338","53.8","2.7","46","2.5","7.8","1.7","46.2","2.7","35","2.8","11.3","2.1","40.6","(X)","41.5","(X)","37.9","(X)","44061","1576","46204","1678","33066","2679","46299","25512","54912","29756","-","**","34895","11257","49853","11095","39073","2856","48590","2198","31821","9291","45491","3869","51523","2258","36637","1393","50840","940","43239","4995","53119","2051","60487","1890","29678","3854","33903","5424","29833","1784","24809","2232","23104","1543","46105","5725","34830","4705","30432","2379","59907","15946","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201620","Putnam County School District, Florida","28165","1381","82.9","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77.9","2.7","2.6","1.2","20.7","3.2","40.3","3.8","36.5","2.2","17144","1397","N","N","N","N","N","N","N","N","N","N","11021","1186","60","6.5","49.7","6.3","10.3","4.5","40","6.5","33.5","6.3","6.5","3.2","36","(X)","34.7","(X)","36.4","(X)","31483","2392","34514","3601","15573","13067","-","**","N","N","-","**","20804","10441","69639","66195","N","N","34507","3523","27767","27868","35991","8309","29483","7805","31941","3335","40749","8316","38585","15943","42494","10992","54324","5073","17723","4967","29761","23045","18680","4162","17081","4104","14645","4258","46546","33805","21717","6761","20963","8058","32535","15535","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201650","Santa Rosa County School District, Florida","60861","1910","88.6","1.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86.2","1.6","3","1.2","32.5","2.1","41.7","2.3","22.8","1.5","44593","2466","N","N","N","N","N","N","N","N","N","N","16268","2196","48.9","6.6","37.2","6.1","11.7","4.6","51.1","6.6","34.9","6.8","16.2","4.8","31.2","(X)","31.4","(X)","29.9","(X)","59682","2857","60998","2298","51079","26414","N","N","61660","49405","-","**","N","N","33770","13293","56789","27963","61108","2363","24898","16258","66174","12215","65982","7307","47148","10753","65639","4919","67464","13369","62608","5661","78481","4904","27412","3733","60270","11535","41322","7318","33566","10523","27545","15168","44891","30088","57655","14014","47076","12858","77767","36604","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201680","Sarasota County School District, Florida","177807","3612","94.1","0.8","3.5","0.5","N","N","N","N","N","N","N","N","N","N","5.3","0.6","89.4","0.9","1.5","0.5","17","1.2","33.5","1.3","48","1.3","110221","4187","25.6","1.8","74.4","1.8","80.7","2.1","14.8","2","4.5","1","67586","3617","63.3","2.1","55.6","2.2","7.7","1.4","36.7","2.1","29","2.2","7.7","1.7","45.7","(X)","46.7","(X)","42.3","(X)","56286","2523","58454","3078","30427","5476","N","N","52067","4362","-","**","N","N","N","N","43699","7116","59306","3100","34734","17991","61816","4732","64646","5475","50711","3451","70208","2295","64600","6046","72153","3631","77455","3674","45063","2818","46950","18996","36900","3103","34440","4461","31173","2603","62920","21420","39393","3602","32224","4625","68065","10915","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201710","Seminole County School District, Florida","162739","2735","82.4","1.1","10.3","0.9","N","N","3.4","0.4","N","N","N","N","N","N","18","1","66.9","1.1","3.1","0.5","33.9","1.4","40.2","1.3","22.8","1","108043","3614","39.8","1.8","60.2","1.8","75","2.3","18.9","2.1","6.1","1.4","54696","3314","54.2","3","47.4","3","6.9","1.4","45.8","3","33.5","3.2","12.3","2.4","45.4","(X)","44.3","(X)","46.4","(X)","57074","3038","61045","1736","39046","6604","80775","27976","73571","18079","-","**","35770","6159","46705","6876","40526","5125","65362","3343","20797","5703","58989","5906","73598","6314","42177","3664","71534","2369","66457","4947","74381","4648","83543","4120","41317","5355","43445","9569","34113","3728","29339","3363","27194","2701","56833","10357","39487","3420","35115","4514","50567","11611","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201740","St. Johns County School District, Florida","83247","3060","90.5","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86.8","1.6","2.5","0.9","26.8","1.8","42.7","2","28.1","1.7","59718","3221","N","N","N","N","N","N","N","N","N","N","23529","2611","61.4","4.6","50.9","4.8","10.6","4","38.6","4.6","26.5","4.8","12.1","4.3","43.7","(X)","43.8","(X)","42.9","(X)","70379","4713","71451","5418","45065","14372","N","N","135761","94671","-","**","-","**","120232","119094","46004","4557","72585","5664","31179","8179","76931","6383","88632","10887","48648","8078","90871","9072","107341","14742","83066","8606","103352","7566","39298","9724","64385","28520","39031","5578","34190","3697","32055","4294","40196","8154","46458","7571","41380","7067","65570","7155","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1201770","St. Lucie County School District, Florida","108811","3814","78.8","2.1","16","1.3","N","N","N","N","N","N","N","N","N","N","13.3","1.2","68.1","1.8","1.8","0.7","26.1","2","35.3","2.3","36.7","1.6","73598","3710","30","3","70","3","75.5","3.5","17.1","2.3","7.3","2.2","35213","2996","56.4","5.4","48.7","5","7.7","3.1","43.6","5.4","31","4.6","12.7","4.2","38.1","(X)","37.2","(X)","38.8","(X)","45905","3413","49149","3450","28694","5755","N","N","67256","43066","-","**","90283","24312","43596","25785","40096","10246","50869","4072","21452","11092","53841","3395","46887","7297","40718","4665","53728","3744","47419","11704","56673","5421","62971","5650","28429","7463","35982","4676","29196","5116","23722","2296","22353","2479","60038","25399","35556","6820","30752","4475","55821","7953","(X)","(X)","(X)","(X)","(X)","(X)"
